ORIGINURI,ID,UUIDHISTORY,ISCOGROUPCODE,CODE,PREFERREDLABEL,ALTLABELS,DESCRIPTION,DEFINITION,SCOPENOTE,REGULATEDPROFESSIONNOTE,OCCUPATIONTYPE,ISLOCALIZED
http://data.europa.eu/esco/occupation/38d9c76b-1a7b-4d65-879b-733ae7e9364e,key_21126,"44aac498-5793-4c93-8d67-3112512880b5
1ea4f5df-4ce2-4efc-a7f7-689455bfa7c7
e224ef93-5129-449e-96d7-46783ab7ac1e",2412,2412.6,conseiller en investissements/conseillère en investissements,"conseillère en investissements privés
conseiller en investissements
conseiller en investissements privés/conseillère en investissements privés
conseiller en investissements financiers/conseillère en investissements financiers
conseiller en investissements privés
conseillère en investissements financiers
conseiller en investissements financiers
conseillère en investissements","Les conseillers en investissements/conseillères en investissements sont des professionnels qui proposent des conseils transparents en recommandant des solutions appropriées sur les questions financières à leurs clients. Ils/elles conseillent les clients en matière d’investissement de fonds de pension ou de fonds disponibles dans des valeurs mobilières telles que les titres, les obligations, les fonds de mutualisation et les fonds cotés. Les conseillers en investissements/conseillères en investissements sont au service des particuliers, des ménages, des familles et des propriétaires de petites entreprises.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/38eb308f-0075-451e-9c1a-c557fd173022,key_21127,"df25c3c5-6035-4df9-9ac4-2e733746e9d5
373291f8-c5c0-4535-ae27-ad1b4061b947
d8a08d1f-c3e1-4071-9616-3ba04a28c504",5153,5153.1.1,agent d’entretien de parc d’attractions/agente d’entretien de parc d’attractions,"agente d'entretien de parc de loisirs
agent d'entretien de parc d'attractions
agente d'entretien de parc d'attractions
agent d'entretien de parc de loisirs","Les agents/agentes d’entretien de parc d’attractions sont responsables de la propreté d’un parc d’attractions et effectuent de petites réparations. Ils/Elles travaillent habituellement la nuit, lorsque le parc est fermé, mais des travaux urgents d’entretien et de réparation peuvent être réalisés pendant la journée.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/3900b684-6b4b-4133-b134-e1d129d60383,key_21128,"0fb56a52-7b1d-4943-a837-f44dda18f58d
eea1ba55-8a33-465c-b611-2c9390c11aae
dafd53eb-4dc2-4941-bbeb-95db935c3b3a",5249,5249.2,responsable de comptoir en location,"agent de comptoir en location
agente de comptoir en location","Les responsables de comptoir en location sont chargés de la location des équipements et déterminent les périodes de location. Ils/Elles traitent les transactions, les dossiers d’assurance et les paiements.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/394a4bdd-7032-4d87-89a2-9d937cebdd09,key_21129,"6d273eeb-9a4f-4b91-ba15-0c5b3f5d6fbd
a8c3875e-38f4-42fb-b69a-31f530c81222
ad244f16-5ce7-4f72-ae13-4ec7a3742de2",2631,2631.1,chargé de mission économique/chargée de mission économique,"chargé de mission économique
chargée de mission économique","Les chargés de mission économique/chargées de mission économique développent des stratégies économiques. Ils/elles contrôlent des aspects économiques tels que la compétitivité, l’innovation et le commerce. Les chargés de mission économique/chargées de mission économique contribuent à l’élaboration de politiques, projets et programmes économiques. Ils/elles recherchent, analysent et évaluent les problèmes de politique publique et recommandent des mesures appropriées.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/394bdd9b-3ee8-43a9-b943-442ce146bb21,key_21130,"fb948bee-61a3-4eae-85c5-03fc5fc4739b
e50c118c-652c-4494-a6c2-65e5b3246b8c
0dada5af-7544-4310-8081-3b6a56eee2b3",3423,3423.2.4,conseiller en thérapie par l’exercice physique/conseillère en thérapie par l’exercice physique,"conseiller en thérapie par l'exercice physique
conseillère en thérapie par l'exercice physique","Les conseillers/conseillères en thérapie par l’exercice physique supervisent des exercices de réadaptation à l’intention d’individus et de groupes. Ils/Elles travaillent avec des personnes atteintes de maladies chroniques ou qui sont fortement susceptibles de développer une maladie chronique. Ils/Elles communiquent avec les professionnels de santé au sujet des maladies des patients en utilisant une terminologie médicale adaptée et ont une bonne connaissance des traitements et des soins généralement prescrits dans le cadre de la maladie. Ils/Elles adoptent une approche globale du bien-être de leurs clients et fournissent des conseils relatifs au mode de vie, à la gestion de l’alimentation ou à la gestion du temps. Ils/Elles n’ont pas de formation médicale et n’ont pas besoin de diplômes dans le domaine médical.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/39803100-c338-4f01-ad2c-085d488920ca,key_21131,"9a34518c-ec34-47f3-91ba-aa5c4656b3cd
b354f426-bc8b-4c32-b65c-1eecc98312f7
4210f78b-b3f2-4ed8-b03c-e6ae3977b2d0",3331,3331.2,chef de service affrètement,"agente d'affrètement
employée du service affrètement
affréteuse
employé du service affrètement
cheffe de service affrètement
affréteur
agent d'affrètement","Les chefs de service affrètement planifient et organisent les chargements à l’intérieur des zones nationales et internationales. Ils communiquent avec les transporteurs et négocient le meilleur moyen d’acheminer la cargaison jusqu’à sa destination, qui peut être un seul client ou un point de distribution. Les gestionnaires des services de transmission agissent en tant qu’experts dans la gestion de la chaîne d’approvisionnement. Ils connaissent et appliquent les règles et réglementations pour chaque type spécifique de fret et communiquent les conditions et les coûts aux clients.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/399afb40-d58b-4f4a-aa52-a0378fccaf65,key_21132,"44a1393d-971b-4dc9-bdca-5a35fd7336b6
75b8eced-9eb3-453f-8b75-a80b2332661e
a5825224-24db-4957-bb8d-4bec34e6f1e2",5223,5223.7.28,vendeur en animalerie/vendeuse en animalerie,"vendeuse en animalerie
vendeur en animalerie","Les vendeurs/vendeuses en animalerie vendent des animaux de compagnie, des aliments pour animaux de compagnie, des accessoires, des produits de soin et des services connexes dans des magasins spécialisés.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/39a59c5c-4338-4480-bdc8-96328a491907,key_21133,"96f54eda-85da-490d-bfb9-1f36f18121e3
56493726-f8df-4e63-8e95-7fa20072b057
bafed089-b9dd-404e-b4f2-ffc3a6f02b45",9629,9629.3,opérateur d’attractions/opératrice d’attractions,"opérateur d’attractions
opératrice d’attractions","Les opérateurs d’attractions surveillent les attractions et contrôlent les tours. En cas de besoin, ils dispensent les premiers secours et fournissent du matériel de soins, et font immédiatement rapport au superviseur de la zone. Ils dirigent les procédures d’ouverture et de fermeture des zones qui lui sont assignées.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/39b4e367-94b5-49fe-bcd7-4b116865ca59,key_21134,"2f7045f5-98df-4f24-9fca-34eaded80c05
9792967a-20b4-412c-aef2-667eebe32256
1aaca25d-8a9f-4074-9677-203f69aa75f3",3331,3331.2.1.14,spécialiste en import-export de fruits et légumes,,"Les spécialistes en import-export de fruits et de légumes ont une connaissance approfondie des marchandises d’importation et d’exportation, y compris le dédouanement et la documentation.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/39c89133-bd2a-45db-b3eb-529b94daeeaf,key_21135,"2ebd10c6-ccd4-47a1-836e-367615b91994
4a1f8fa8-70bc-427f-bdd5-c52f2cdf1920
27f240a5-8ab2-47e9-a330-7b4e9fecfaa9",3354,3354.2,agent chargé de la délivrance de permis/agente chargée de la délivrance de permis,"agente chargée de la délivrance des permis
agent chargé de la délivrance des permis","Les agents chargés/agentes chargées de la délivrance de permis traitent les demandes de permis et fournissent des conseils sur la législation en matière de permis. Ils/Elles effectuent également des travaux d’enquête afin de s’assurer que le demandeur est éligible au permis demandé, et veillent au règlement des frais en temps utile et au respect de la législation.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/39d7dca7-5e0b-4308-889e-9e3d22a3cb56,key_21136,"55e823b0-e5c4-4e20-bf54-cf9a25e703b6
d5781202-ce00-49c6-8c00-f963e5c60a11
3434417a-9e7f-420a-bbc7-d6122432f113",2320,2320.1.19,enseignant de la conduite et de la sécurité routière/enseignante de la conduite et de la sécurité routière,"enseignant de la conduite et de la sécurité routière
enseignante de la conduite et de la sécurité routière","Les enseignants de la conduite et de la sécurité routière/enseignantes de la conduite et de la sécurité routière enseignent aux conducteurs professionnels comment utiliser leur véhicule conformément aux règles de conduite. Ils/elles apprennent à leurs élèves des théories et des techniques pour adopter une conduite optimale et entretenir leur véhicule spécifique, et observent et évaluent la pratique des élèves. Ils/elles sont également chargé-e-s d’aspects non liés à la conduite, tels que le service à la clientèle (dans le cas des conducteurs de transport de personnes) et les règlements relatifs aux mesures de sécurité.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/39e06c20-d262-44f9-a6a8-a0f3ba9e887c,key_21137,"6ff66979-ed5f-4286-8d0a-2829c0d7e610
c74eb9dd-57a1-49b8-a91d-65a2affd0fd6
1f735f5b-c273-434f-8ecb-529527db80f3",8131,8131.19,savonnier/savonnière,"savonnière
opératrice de production en savonnerie
technicien en fabrication de savons/technicienne en fabrication de savons
opérateur de production en savonnerie
technicien en fabrication de savons
opérateur de production en savonnerie/opératrice de production en savonnerie
savonnier
technicienne en fabrication de savons","Les savonniers actionnent des équipements et des mélangeurs qui produisent du savon, en veillant à ce que le produit final soit fabriqué selon la formule déterminée.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/39e9fc8f-02bd-4577-b603-2dc96204ce74,key_21138,"37a06225-8b2a-4dfb-8221-d3fa0fb31b81
8a4815a7-abb0-4a96-834c-532c74452aaa
f1b3c5e9-5b19-47d6-a839-48884ec4e297",2422,2422.2,agent de développement local/agente de développement local,"agente de développement local
animatrice de développement
animateur de développement/animatrice de développement
animatrice de quartier
agent de développement local
animateur de développement
animateur de quartier
animateur de quartier/animatrice de quartier","Les agents de développement local élaborent des plans visant à améliorer la qualité de vie dans les communautés locales. Ils examinent et évaluent les questions et les besoins de la communauté, gèrent les ressources et élaborent des stratégies de mise en œuvre. Ils communiquent avec la communauté à des fins d’enquête et informent la communauté des plans de développement.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/3a15ec1b-9250-41a0-9344-feb2956481b7,key_21139,"82e89a73-9a72-4f0c-9d75-30e2487bcb4b
4887c27a-451c-4c97-a83b-e472e4a280a1
56eeb220-452a-4597-9ef4-cf2fd3707172",8331,8331.1.1,conducteur de trolleybus/conductrice de trolleybus,"conducteur de bus guidé
conducteur de bus guidé/conductrice de bus guidé
conductrice de bus guidé
conductrice de trolleybus
conducteur de trolleybus","Les conducteurs de trolleybus conduisent des trolleybus ou des autobus guidés, perçoivent le montant de la course et prennent en charge les passagers.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/3a17bd32-8a00-47cb-82aa-2b5660cf1192,key_21140,"d60d3bf4-895c-4531-9eeb-8793fca5928e
099dcba0-17b3-4406-bb11-2ff72c8fc54f
61e12732-79c1-4f12-a004-9dbb46340cc5",5223,5223.7.3,vendeur d’appareils auditifs/vendeuse d’appareils auditifs,"vendeuse d'appareils auditifs
vendeur d'appareils auditifs",Les vendeurs/vendeuses d’appareils auditifs vendent des produits et des équipements d’audiologie dans des magasins spécialisés.,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/3a3fac9d-323e-4ba6-989b-0e1d44e113cc,key_21141,"388ff74a-64d3-4565-8eff-1b7c5ab6c1cf
c400a1ec-198d-4a70-a3c3-69c62fffed8e
1d514f4b-0d44-4383-b82a-d419ba07ff43",8350,8350.6,marin de la marine marchande,"matelot de la navigation maritime
matelot au commerce
matelot polyvalent navigation maritime
matelot de la marine marchande
matelot polyvalente navigation maritime
marin de la navigation maritime
matelot polyvalent navigation maritime/matelot polyvalente navigation maritime","Parmi l’équipage de pont d’un navire, les marins de la marine marchande se situent au rang le plus bas. Ils constituent la main d’œuvre principale à bord d’un navire, à l’exploitation duquel ils contribuent. Ils sont supervisés par le capitaine et par l’ingénieur du navire, et peuvent recevoir des instructions de toute personne de rang hiérarchique supérieur.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/3a4c4e33-ee34-4abe-ba5c-26f9037d292f,key_21142,"00e2c732-8c15-4454-ae3b-4684d05cc2f0
4caa1130-f0e6-40de-ad74-cacc8b5096b6
df433a70-ae34-4813-b43e-fc57cd56e02a",1420,1420.6,directeur régional des ventes/directrice régionale des ventes,"directrice commerciale régionale
directrice régionale des ventes
directeur commercial régional
directeur régional des ventes",Les directeurs régionaux des ventes/directrices régionales des ventes sont responsables des activités et du personnel dans une région qui leur est assignée pour une chaîne spécifique de magasins.,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/3a55bf97-a0d2-47a0-a8b3-b248d32c7969,key_21143,"8edeb695-f29a-4503-b6bd-e188215e2d37
886a0bc8-bd06-4688-b3e6-7c7e1fcd4cfa
62fcf476-c2f3-4734-871b-6ead2cc5b106",7316,7316.2,graveur sur verre/graveuse sur verre,"graveuse sur cristal
graveuse sur verre
graveur sur verre
graveur sur cristal","Les graveurs/graveuses sur verre gravent des éléments épigraphiques et décoratifs sur des articles en verre, à l’aide d’outils de gravure. Ils/Elles dessinent et posent les éléments épigraphiques et décoratifs sur l’article, gravent le dessin ou le modèle dans l’article et le finissent.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/3a55ef85-5abf-48e2-884b-5efaf881bfb1,key_21144,"b1c3f91c-f05b-4b10-81e3-4e1f2df3af21
1b9c7325-52cd-4fd2-872f-e91fecf015d4
1640598c-b4fa-4657-992a-30154045b6a7",2310,2310.2,formateur de terrain en travail social/formatrice de terrain en travail social,"formatrice de terrain en travail social
formateur de terrain en travail social","Les formateurs de terrain en travail social/formatrices de terrain en travail social enseignent, supervisent et évaluent les étudiants en travail social avant, pendant et après l’obtention de leur diplôme. Ils/elles les aident à trouver un stage et sont habilités à recommander des étudiants sur la base de pièces justificatives appropriées.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/3a67544c-919f-4051-b812-c08e69eec3fd,key_21145,"a7a415e5-b4fa-4344-a4e1-cbe36d841373
9ca544d9-e422-4237-ab62-5b442af67d8e
3f732111-2b18-4bdb-853a-316a870753e9",8131,8131.18,opérateur extrusion en fabrication de savons/opératrice extrusion en fabrication de savons,"conducteur de machines d’extrusion en savonnerie
conducteur de machines d’extrusion en savonnerie/conductrice de machines d’extrusion en savonnerie
conducteur extrudeuse en fabrication de savons
opérateur de boudineuse - fabrication de savons/opératrice de boudineuse - fabrication de savons
technicien extrusion en industrie du savon/technicienne extrusion en industrie du savon
conductrice de machines d’extrusion en savonnerie
technicienne extrusion en industrie du savon
conducteur extrudeuse en fabrication de savons/conductrice extrudeuse en fabrication de savons
opératrice extrusion en fabrication de savons
conductrice extrudeuse en fabrication de savons
opérateur de boudineuse - fabrication de savons
opérateur extrusion en fabrication de savons
opératrice de boudineuse - fabrication de savons
technicien extrusion en industrie du savon","Les opérateurs extrusion en fabrication de savons contrôlent la machine d’extrusion en savonnerie qui transforment les pains de savon selon des formes et des dimensions spécifiques, et veillent à ce que les produits soient conformes aux spécifications et aux exigences de qualité.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/3a75b477-e151-40fb-9909-b3641401bfed,key_21146,"ed77b4ec-2f1e-411a-bb97-39f9db16a444
cd2267cd-8be0-4aa0-97f7-391066edad51
f128642a-29cf-449a-8024-f06790d89f37",7543,7543.1,opérateur d’inspection optique automatisée/opératrice d’inspection optique automatisée,"opératrice d'inspection optique automatisée
opérateur d'inspection optique automatisée","Les opérateurs d’inspection optique automatisée (opérateurs d’AOI) utilisent des appareils de contrôle optique automatique pour contrôler les cartes de circuits imprimés assemblées. Ils lisent les plans et schémas directeurs («blueprints») et inspectent les assemblages des cartes de circuits imprimés déjà finis ou en cours de procédure, en vue de détecter les imperfections ou défauts.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/3a8a7f87-d394-42cd-804b-7a32375b90f0,key_21147,"7ee983dc-d954-4589-821f-f172653a61e1
e9f120ae-3cdd-4e94-b78b-4b105c1eff9e
4031ead1-5d9d-471d-9a5c-34e9337d76c3",7223,7223.4.5,opérateur sur machine à scier les métaux/opératrice sur machine à scier les métaux,"opérateur sur machine à scier les métaux
opératrice sur machine à scier les métaux",Les opérateurs/opératrices sur machine à scier les métaux préparent et utilisent des machines à scier les métaux conçues pour retirer les matières en excès d’une pièce à usiner en métal à l’aide d’une ou plusieurs lames de scie. Ils/Elles réalisent les découpes finales à l’aide de cisailles à métaux.  Ils/Elles lissent les bords tranchants ou bruts au moyen de divers outils.,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/3a8ac6cd-b59a-4b93-b071-0324e895b8e4,key_21148,"d0f405aa-20dd-4687-8f9f-e926d203b0d3
123e3ab9-832b-4aec-9ec4-cdcb776e3104
49997776-7dc9-469e-a246-8efc67cd84d2",1420,1420.4.9,gérant de magasin de matériaux de construction/gérante de magasin de matériaux de construction,"gérante de magasin de matériaux de construction
responsable de magasin de matériaux de construction
gérant de magasin de matériaux de construction",Les gérants de magasin de matériaux de construction/gérantes de magasin de matériaux de construction assument la responsabilité des activités et du personnel dans des magasins spécialisés.,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/3a959644-beed-4afc-8e57-d5068ae6a43e,key_21149,"b2d16001-ddd3-46e3-9803-cc4a18cad988
41c67977-a2e0-43c0-b284-e9c64ae55953
65075d3f-7845-49ff-8b62-348f35582698",9331,9331.1,coursier à vélo/coursière à vélo,"coursier à vélo
coursière à vélo",Les coursiers à vélo vont chercher et livrent des colis et du courrier en vélo.,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/3ac7fbb4-91b2-4d4d-abc8-7a6c55ed648f,key_21150,"7eddfec7-59a9-4a88-947a-c0abd9aa5db1
9b508abe-597c-4872-bc59-b6743876b5e4
002694a8-7096-4992-86b7-73401b27309f",3324,3324.4,négociant grossiste/négociante grossiste,"négociant en gros ou demi-gros
commerçante en gros ou demi-gros
négociante grossiste
négociant grossiste
commerçant en gros ou demi-gros
négociante en gros ou demi-gros",Les négociants grossistes sont en mesure d’enquêter sur les acheteurs et fournisseurs potentiels et de faire face à leurs besoins. Ils concluent des transactions impliquant de grandes quantités de marchandises.,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/3ae4fd99-814a-4d06-a7db-5ee680c22e26,key_21151,"c54d0bd1-b026-44e6-a57c-388aeef4b02e
5c0d1354-64b9-4fa6-8550-b8b2d59a3112
9408380f-0059-4753-b6ae-de1844b3f315",3339,3339.8,négociateur des contrats touristiques/négociatrice des contrats touristiques,"négociatrice de contrats hôteliers
commercial en tourisme
négociateur de contrats touristiques
négociatrice de contrats touristiques
négociateur de contrats hôteliers
commerciale en tourisme
responsable des contrats touristiques",Les négociateurs des contrats touristiques négocient des contrats liés au tourisme entre un voyagiste et des prestataires de services touristiques.,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/3ae7c42b-7929-402f-bcbc-882b8679abf4,key_21152,"d99fcc7c-110c-47fb-ab36-5af0d42da741
6f1da891-9139-4384-8acf-95a9b2192fec
734cbaef-05c3-41d6-8385-db58988f26d3",3331,3331.2.1.16,spécialiste en import-export de quincaillerie et fournitures pour plomberie et chauffage,,"Les spécialistes en import-export d’articles de quincaillerie et fournitures pour plomberie et chauffage ont une connaissance approfondie des marchandises d’importation et d’exportation, y compris le dédouanement et la documentation.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/3af4d6be-90b5-41f6-be06-3330dab3df73,key_21153,"6c4aad0a-71d3-407e-a79a-fd266280a763
97928b05-e30a-4ee8-ac0d-51291f914602
e69d285b-07ec-49ce-a804-81d89c06ec68",2632,2632.6.1,chercheur en sciences sociales/chercheuse en sciences sociales,"chercheuse en sciences sociales
chercheur en sciences sociales","Les chercheurs travaillant dans le domaine social gèrent des projets de recherche visant à mener des enquêtes et à fournir des rapports sur des questions sociales. Ils effectuent tout d’abord des recherches en rassemblant des informations au moyen d’entretiens, de groupes de réflexion et de questionnaires, puis en organisant et analysant les informations recueillies à l’aide de progiciels informatiques. Ils analysent les problèmes et les besoins sociaux, ainsi que les différents moyens et les différentes techniques pour y répondre.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/3afd6af4-0c34-4311-ad73-65adc2571f0c,key_21154,"bb0b8895-fbfe-4004-b07b-f178375390d0
8050e5f8-7c3a-4ae2-9c69-92c5d4baa151
fbac7b24-a8cd-4b6b-a0d5-bd152a0a102c",1321,1321.2.1.2,responsable d’atelier de production habillement,,Les responsables d’atelier de production habillement gèrent les commandes et les délais de livraison afin d’assurer l’efficacité du flux du système de production.,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/3b018148-8e92-4177-9267-5f090386f6a3,key_21155,"265953b1-3622-496f-bfa3-4a0bdff5d21a
21f737f6-17b5-4b01-a7fb-df4b1a0e88cc
e095e531-8118-4046-92b8-39de3b13ac74",2132,2132.4,conseiller halieutique/conseillère halieutique,"conseiller en halieutique
conseillère halieute
conseiller halieute
conseiller des pêches
conseillère des pêches
conseiller des pêches/conseillère des pêches
conseillère en halieutique
conseiller en halieutique/conseillère en halieutique",Les conseillers halieutiques/conseillères halieutiques fournissent des services de conseil sur les stocks de poisson et leurs habitats. Ils/elles gèrent la modernisation des activités de pêche côtière et fournissent des solutions d’amélioration. Les conseillers halieutiques/conseillères halieutiques élaborent des plans et des politiques pour la gestion de la pêche. Ils/elles peuvent fournir des conseils sur les exploitations et les stocks de poissons sauvages protégés.,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/3b129d8d-268e-465a-b0c5-bf32cae59a41,key_21156,"9f2f5b40-e0c8-4e20-86ee-0ba185c5e951
5afa655f-76f9-4eb1-9596-018c449d3bd6
71f93ff4-1aae-4bf1-bfc6-96db87b78199",2164,2164.2,responsable des services de mobilité,"cheffe de bureau mobilité urbaine
responsable solutions mobilité
responsable mobilité
urbaniste intelligent
coordinatrice du programme de mobilité
chef de bureau mobilité urbaine
coordinateur du programme de mobilité","Les responsables des services de mobilité sont chargé(e)s du développement stratégique et de la mise en œuvre de programmes qui promeuvent des options de mobilité durables et interconnectées, réduisent les coûts de mobilité et répondent aux besoins de transport des clients, des salariés et de la communauté dans son ensemble (par exemple, le partage de vélos, le partage de trottinettes électriques, le covoiturage, la mise en contact d’utilisateurs avec des conducteurs et la gestion du stationnement). Ils/Elles établissent et gèrent des partenariats avec des fournisseurs de services de transport durables et des entreprises du secteur des TIC, et ils/elles développent des modèles économiques afin d’influencer la demande du marché et de promouvoir le concept de mobilité en tant que service dans les zones urbaines.
	",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/3b1ea27c-781c-41eb-821f-214285260dd2,key_21157,"ab463492-ae20-4843-9652-b6d16d0795c7
28bc9431-1c7e-4ebc-a517-3341232762b2
81610e18-67dd-4ac1-ba47-f628b71212d4",2519,2519.3,gestionnaire des modifications et de la configuration des TIC,"ingénieur développement
panneau de configuration
spécialiste devops
gestionnaire de changement et de configuration de logiciel
gestionnaire du cycle de vie des applications
ingénieure développement","Les gestionnaires des modifications et de la configuration des TIC organisent et mettent en œuvre les processus visant à gérer les modifications tout au long du cycle de vie des actifs TIC tels que les logiciels, les applications, les systèmes TIC, etc. Ils/Elles ont une bonne connaissance des principales technologies et processus utilisés dans l’ingénierie des systèmes et gèrent le cycle de vie des systèmes et sous-systèmes TIC.
	",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/3b2229b4-807c-482a-89ca-2d0a542be196,key_21158,"8bf39668-0731-442b-bd7a-ffcf610e056f
a920ca8c-4b0a-4394-a48a-76ecfc128657
47fc2657-37df-4440-b6e0-9dcc13a95942",2635,2635.3.14,assistant social pour personnes âgées/assistante sociale pour personnes âgées,"assistante sociale pour personnes âgées
assistant social pour personnes âgées","Les travailleurs sociaux en gérontologie apportent une aide aux personnes âgées et à leurs familles pour les aider à faire face à leurs besoins biopsychosociaux. Ils aident à relier les personnes âgées aux ressources communautaires en recueillant des informations sur la gamme de services dont ils disposent. Les travailleurs sociaux en gérontologie évaluent les besoins de leurs clients, leurs capacités fonctionnelles et leurs problèmes de santé, et assurent la liaison avec les professionnels de la santé lorsque cela est nécessaire.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/3b43dafb-8c6b-4906-9fe5-bc218aacad55,key_21159,"cb19d5da-1da8-4ed1-8859-209eb1e64cd9
35d1a68a-0cd5-40cb-9309-aaea9826e45d
340d0eb3-6161-4190-b7f5-2f1c7860e0f3",3422,3422.3.1,entraîneur d’équipe de football/entraîneuse d’équipe de football,"entraîneuse d'équipe de football
entraîneur d'équipe de football","Les entraîneurs/entraîneuses d’équipe de football forment des équipes d’amateurs ou de professionnels de football, qu’il s’agisse de jeunes ou d’adultes. Ils/Elles élaborent et exécutent des plans de formation et améliorent ou entretiennent la forme physique des joueurs, leurs techniques de jeu et leurs compétences tactiques. Ils/Elles préparent leur équipe pour les compétitions et sélectionnent les joueurs et la formation pour chaque match. Au cours d’un match, ils/elles donnent des instructions depuis le banc de touche et gèrent les remplacements. ",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/3b46ee4d-a220-4c83-ad90-937456596889,key_21160,"dac322d9-4e25-44aa-941f-54fa1f7ac8f4
d4733300-3de0-4662-842b-92bcc2b399a0
aa97e813-3d53-4e6d-80f4-31a3652ac909",8160,8160.40,préposé à la fabrication de chewing gum/préposée à la fabrication de chewing gum,"préposée à la fabrication de chewing gum
ouvrier à la production de gomme à mâcher
préposé à la fabrication de chewing gum
fabricant de chewing gum
ouvrière à la production de gomme à mâcher
fabricante de chewing gum","Les préposés à la fabrication de chewing gum assurent le fonctionnement de machines qui mélangent la base pour gomme à mâcher avec du sucre ou des édulcorants. Ils suivent les procédures établies pour placer la base pour gomme à mâcher dans des conteneurs, puis la diriger afin qu’elle s’écoule dans les mélangeurs.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/3b4eb248-6b40-42fe-9d10-cba8ccfe6613,key_21161,"337788bc-bd1b-4230-9267-52e03c8023f3
3615af3d-42f1-4b6c-bff5-73103c2bf6e7
8add2899-fad5-4cb7-b876-8a3fde521d3c",7231,7231.8,mécanicien d’entretien en automobile/mécanicienne d’entretien en automobile,"mécanicien d'entretien en automobile
mécanicienne d'entretien en automobile","Les mécaniciens/mécaniciennes d’entretien en automobile exécutent des travaux d’entretien telles que le changement de l’huile, des filtres et des bougies dans un garage de maintenance automobile.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
