conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7594068e-1a9d-4d39-b6f8-aa10f9792d2d,faire fonctionner des turbines à vapeur,released,skill/competence,sector-specific," ","Exploiter des équipements qui utilisent l’énergie thermique, extraite de la vapeur d’eau sous pression, pour générer des mouvements rotatifs. Veiller à ce que la turbine soit équilibrée et qu’elle fonctionne conformément aux règles et à la législation en matière de sécurité, en surveillant les équipements au cours des opérations.",http://data.europa.eu/esco/skill/8bf9699c-f964-4e4b-ac3d-55aface09cbc,exploiter des équipements de production ou de distribution d’énergie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/75f312e1-622b-4751-8d93-815b32feaf8d,prévention de la pollution,released,knowledge,cross-sector," ","Les processus utilisés pour prévenir la pollution: précautions en matière de pollution environnementale, procédures de lutte contre la pollution et les équipements associés, et mesures possibles pour protéger l’environnement.",http://data.europa.eu/esco/isced-f/0712,technologie de la protection de l’environnement
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7608e884-6f73-4205-a02a-ea7062a2337e,surveiller l’élimination des substances radioactives,released,skill/competence,cross-sector," ","Veiller à la bonne gestion et à l’élimination des substances radioactives utilisées à des fins médicales, conformément aux procédures établies.",http://data.europa.eu/esco/skill/8bde58aa-9d5b-422b-801c-ff9186dd648e,manipuler et éliminer des matériaux dangereux
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/761e1acc-d38b-4524-9890-6a119fb7e98c,soutenir le tourisme local,released,skill/competence,sector-specific," ","Promouvoir les produits et services locaux auprès des visiteurs et encourager le recours aux opérateurs touristiques locaux au sein d’une destination.
   ",http://data.europa.eu/esco/skill/f9db77be-eb63-4937-a0d0-b581733e7d2a,apporter un soutien pour résoudre des problèmes
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/76f552ef-bb2d-4f66-83a8-ad205086967e,informer les gens sur la nature,released,skill/competence,sector-specific," ","Parler à divers publics pour présenter, par exemple, des informations, des concepts, des théories et/ou des activités liés à la nature et à sa préservation. Produire des informations écrites. Ces informations peuvent être présentées sous divers formats, tels que des panneaux d’affichage, des fiches d’information, des affiches, le texte du site web, etc.",http://data.europa.eu/esco/skill/699e7c26-6502-4e78-a823-3656ff5a5b8b | http://data.europa.eu/esco/skill/e2bdf081-333a-414f-b8ac-93c76290f167,instruire autrui | encadrer et assurer le mentorat
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/77390acd-7cf6-4cb2-895a-16bc6b6d2058,faune et flore sauvages,released,knowledge,sector-specific," ","Espèces animales non domestiquées, ainsi que l’ensemble des plantes, champignons et autres organismes qui poussent ou vivent à l’état sauvage dans une zone sans être introduits par les humains. La faune et flore sauvages se trouvent dans tous les écosystèmes tels que les déserts, les forêts, les forêts tropicales, les plaines, les prairies et d’autres zones, y compris les zones urbaines les plus développées; tous présentent des formes distinctes de faune et de flore sauvages. Manipulation des équipements de capture de la faune et de la flore sauvages.",http://data.europa.eu/esco/isced-f/0522,environnements naturels et faune et flore
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/77f109c4-3107-4d2a-a512-5160ac103933,analyser des données sur l’environnement,released,skill/competence,sector-specific," ",Analyser les données qui permettent d’interpréter les corrélations entre les activités humaines et les effets sur l’environnement.,http://data.europa.eu/esco/skill/9af1bd12-01bd-4d6a-947b-69e64f23150a | http://data.europa.eu/esco/skill/1b70a55d-b8a4-49fc-96c6-15ab4cff2522 | http://data.europa.eu/esco/skill/a571ae14-3e16-4fd3-a615-5646e0b0b696 | http://data.europa.eu/esco/skill/ba1f6201-b206-4459-b178-706db34a851d | http://data.europa.eu/esco/skill/57231a22-4da7-49c8-97b8-75672feadf1e | http://data.europa.eu/esco/skill/1e77e42a-181f-4b48-8e74-201ce50ffc29 | http://data.europa.eu/esco/skill/1d6c7de4-350e-4868-a47b-333b4b0d9650 | http://data.europa.eu/esco/skill/81a2db2c-7e55-44d0-9cd9-74c25147d7cd | http://data.europa.eu/esco/skill/36ff57b0-637d-4a83-a0e8-d14f86f9f078,"traiter des informations qualitatives | utiliser des techniques de traitement des données | consulter des données | analyser des données scientifiques et médicales | gérer des données quantitatives | interpréter des données actuelles | évaluer des données, des informations et des contenus numériques | analyser des données de tests | analyser des données scientifiques"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7808ccb8-9797-4864-80e3-37119ca32b30,superviser le compostage,released,skill/competence,occupation-specific," ",Mélanger les matériaux biodégradables en respectant la proportion appropriée et surveiller le processus de dégradation des déchets organiques.,http://data.europa.eu/esco/skill/bf4822d3-1f66-499d-afc9-151a9ba33e58,préparer des mélanger ou des solutions
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7832b684-580c-4eaf-a8b3-322164b041ab,fournir des informations sur les panneaux solaires,released,skill/competence,cross-sector," ","Fournir aux organismes et aux particuliers qui recherchent d’autres méthodes pour alimenter des installations et des résidences en énergie des informations sur les coûts, les avantages et les aspects négatifs de l’installation et de l’utilisation de panneaux solaires, et ce que l’on doit prendre en compte lorsque l’on envisage l’achat et l’installation de systèmes solaires.",http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d | http://data.europa.eu/esco/skill/732cb4dd-af91-4c88-9a9f-5fc62144e500,conseiller d’autres personnes | fournir des informations
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/79a5bc25-5b59-47bc-a4c2-fb8e8cb1ddf6,systèmes de réseaux intelligents,released,knowledge,sector-specific," ","Les réseaux intelligents sont des réseaux électriques numériques. Le système suppose le contrôle numérique électronique de la production, de la distribution et de l’utilisation de l’électricité, la gestion informatique des composants et des économies d’énergie.
	",http://data.europa.eu/esco/isced-f/0713,électricité et énergie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7ac88283-80aa-4a1f-93f8-213cd2a469cb,concevoir des systèmes d’énergie en mer,released,skill/competence,sector-specific," ","Élaborer des spécifications de conception pour les systèmes d’énergie en mer et leurs composants, en veillant à ce que la conception soit optimisée afin de garantir une production d’énergie sûre et efficace. Créer des listes de contrôle pour l’inspection et la surveillance de projets d’installations en mer achevés.
	",http://data.europa.eu/esco/skill/c34b06c4-d164-4e49-a784-89d47de42ec2,"concevoir des matériaux, systèmes ou produits industriels"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7afd29d7-9c9f-4151-83f2-562b8c94a3af,appliquer des concepts de gestion des transports,released,skill/competence,sector-specific," ","Appliquer des concepts de gestion de l’industrie des transports afin d’améliorer les processus de transport, de réduire les déchets, d’accroître l’efficacité et d’améliorer la préparation des calendriers.",http://data.europa.eu/esco/skill/58bd927f-e4cc-4b61-a679-cb91b3f8075a | http://data.europa.eu/esco/skill/6a59e69f-4f2c-4277-bbb3-c7bb792569d5,suivre des instructions et des procédures | gérer la stratégie de transport d'une entreprise
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7b3717e4-e963-44e0-b94f-1088a7242da0,soigner des végétaux,released,skill/competence,sector-specific," ","Déterminer la nécessité d’activités de soins et les effectuer par la culture, l’entretien, l’arrosage et la pulvérisation des plantes et des arbres manuellement ou à l’aide d’un équipement approprié, en tenant compte des espèces végétales et en respectant les exigences de sécurité.",http://data.europa.eu/esco/skill/b7c82b1b-cff9-4641-a62f-e4e28395eade,cultiver des terres et des cultures
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7c2c81fe-b5f5-4691-a58d-7fd0a8b6c0e1,empêcher les pertes de chaleur dans un four,released,skill/competence,occupation-specific," ",Empêcher les pertes de chaleur en scellant la porte du four avec des briques et de l’argile.,http://data.europa.eu/esco/skill/bdf2aa76-360d-429d-a967-bdb691f241fa,"exploiter des fours, des fournaises et des équipements de séchage"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7cefbd03-d544-4184-a9b4-caa1eea2a646,impact environnemental du tourisme,released,knowledge,sector-specific,conséquences du tourisme sur l’environnement | impact du tourisme sur l’environnement | conséquences environnementales du tourisme,L’étude de l’impact environnemental des voyages et des activités touristiques sur les destinations touristiques.,http://data.europa.eu/esco/isced-f/1015,"voyage, tourisme et loisirs"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7d70ed20-1c29-4ce3-bda5-9ba6c957a2d2,types de convertisseurs d’énergie houlomotrice,released,knowledge,sector-specific," ","Différents types de dispositifs conçus pour exploiter l’énergie houlomotrice, tels que des absorbeurs ponctuels de type bouée, des atténuateurs de surface, des convertisseurs d’énergie houlomotrice oscillants, des dispositifs à déferlement, ou des convertisseurs de pression différentielle immergés.
	",http://data.europa.eu/esco/isced-f/0713,électricité et énergie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7f321b88-3d16-4e30-8163-5494ca8ce978,inciter d’autres personnes à adopter des comportements respectueux de l’environnement,released,skill/competence,transversal," ","Faire connaître et promouvoir des comportements respectueux de l’environnement sur les réseaux sociaux et au travail.
  ",http://data.europa.eu/esco/skill/80cf002a-6586-4db7-9c9a-88325a9a5e1b,mettre en application des aptitudes et des compétences liées à l’environnement
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7feca0cc-f0b3-470d-ba03-48c0f7cff286,former au tourisme durable,released,skill/competence,sector-specific," ","Élaborer des ressources et des programmes éducatifs à l’intention d’individus ou de groupes disposant d’un guide, afin de leur fournir des informations sur le tourisme durable et sur l’incidence de l’interaction humaine sur l’environnement, la culture locale et le patrimoine naturel. Éduquer les voyageurs à la création de retombées positives et les sensibiliser aux questions environnementales.
   ",http://data.europa.eu/esco/skill/e2bdf081-333a-414f-b8ac-93c76290f167,encadrer et assurer le mentorat
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7ff9cce1-6518-48db-8f59-2beb81508fb2,fournir des informations sur les éoliennes,released,skill/competence,sector-specific," ","Fournir aux organisations et aux particuliers recherchant des méthodes énergétiques alternatives des informations sur les coûts, les avantages et les aspects négatifs de l’installation et de l’utilisation d’éoliennes, à la fois résidentielles et communes, et ce que l’on doit prendre en compte lorsque l’on envisage la mise en œuvre de technologie éolienne.",http://data.europa.eu/esco/skill/732cb4dd-af91-4c88-9a9f-5fc62144e500,fournir des informations
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8034a1ea-5ee0-4a84-8fd3-16411c8d86fb,agroforesterie,released,knowledge,sector-specific," ","L’application de systèmes et de technologies de gestion des terres qui intègrent les arbres et autres plantes vivaces ligneuses avec l’exploitation de terres cultivées traditionnelle afin d’assurer une production agricole tout en garantissant la protection de l’environnement naturel.
	",http://data.europa.eu/esco/isced-f/0821,sylviculture
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/81af8698-9873-4b3d-b6d2-8eb275bf170b,menaces environnementales,released,knowledge,sector-specific," ","Les menaces pour l’environnement qui sont liées aux risques biologiques, chimiques, nucléaires, radiologiques et physiques.",http://data.europa.eu/esco/isced-f/0521,sciences environnementales
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/82423b5c-486f-42e7-b00e-7358757a8de5,analyser des échantillons pour mesurer des polluants,released,skill/competence,sector-specific," ","Mesurer des concentrations de polluants dans des échantillons. Calculer la pollution atmosphérique ou le flux de gaz dans les processus industriels. Identifier les risques potentiels pour la sécurité ou la santé, tels que les rayonnements.",http://data.europa.eu/esco/skill/b5a1fc87-c9f2-41f4-a1ae-28e023715592 | http://data.europa.eu/esco/skill/5aec5b83-df71-483e-90b9-21e56a0a3cb2 | http://data.europa.eu/esco/skill/d2e8f452-ac19-4eed-b984-8f55d2a5b763,effectuer des essais sur des échantillons | mesurer une pollution | tester et analyser des substances
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8248a071-5307-4a64-a62d-643a35ec31e2,types de panneaux photovoltaïques,released,knowledge,cross-sector," ","Différents types de cellules et de panneaux photovoltaïques, d’efficacité variable selon les différents types de conditions météorologiques, les coûts, la durabilité et l’indice de durée de vie, et les possibilités de montage.",http://data.europa.eu/esco/isced-f/0713,électricité et énergie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/824fc4ec-4217-46c5-8a5c-f752bb0d2d73,biologie des nuisibles,released,knowledge,occupation-specific," ",Caractéristiques biologiques des rongeurs et des insectes nuisibles et leur influence sur le choix d’une méthode de lutte contre les organismes nuisibles.,http://data.europa.eu/esco/isced-f/0511,biologie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/829d1376-41bf-4c41-9bc3-62dce647677c,systèmes d’éclairage artificiel,released,knowledge,sector-specific," ","Les types d’éclairages artificiels et leur consommation d’énergie. L’éclairage fluorescent HF, l’éclairage LED, la lumière naturelle et les systèmes de contrôle programmés permettent une utilisation efficace de l’énergie.
	",http://data.europa.eu/esco/isced-f/0713,électricité et énergie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/82fea746-853f-4f1b-8ab7-55de8619cccd,production au plus juste,released,knowledge,cross-sector," ","La production au plus juste est une méthode visant à réduire au minimum le gaspillage au sein des systèmes de production tout en maximisant la productivité.
	",http://data.europa.eu/esco/isced-f/0413,gestion et administration
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8318ca1f-117e-4a21-a07a-5d7515a21035,fournir une formation en matière de développement et de gestion durables du tourisme,released,skill/competence,sector-specific," ","Assurer la formation et le renforcement des capacités des membres du personnel travaillant dans le secteur du tourisme afin de les informer des bonnes pratiques en matière de développement et de gestion des destinations et des forfaits touristiques, tout en garantissant une incidence minimale sur l’environnement et les communautés locales et la préservation stricte des zones protégées ainsi que des espèces de faune et de flore.
   ",http://data.europa.eu/esco/skill/6c4fa8c8-e9e1-49b5-897f-6b61fe649488 | http://data.europa.eu/esco/skill/2cb27e30-2be7-4a09-9502-fdd2102c046b,former aux procédures opérationnelles | mener des formations sur des questions environnementales
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/83331548-2159-4b87-9177-c3cb29978540,inspecter des arbres,released,skill/competence,cross-sector," ",Effectuer des inspections et des examens sur les arbres.,http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,surveiller les conditions environnementales
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/83fc0b2b-6cd2-46af-b1ff-d3fc83604c26,efficacité énergétique,released,knowledge,sector-specific,performance énergétique,"Domaine d’information concernant la réduction de l’utilisation de l’énergie. Il comprend le calcul de la consommation d’énergie, la délivrance de certificats et les dispositifs d’aide, l’économie d’énergie par la réduction de la demande, l’incitation à une utilisation efficace des combustibles fossiles et la promotion de l’utilisation des énergies renouvelables.",http://data.europa.eu/esco/isced-f/0713,électricité et énergie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8550a96d-3970-46e1-83e1-371c59473ec4,fournir des services d’agritourisme,released,skill/competence,sector-specific,fournir des services d’agrotourisme,"Fournir des services pour des activités d’agritourisme dans l’exploitation. Il peut s’agir, entre autres, de fournir des services de chambre d’hôte et de restauration à petite échelle, de soutenir des activités d’agritourisme et de loisir telles que les balades à cheval, de guider des visites locales, de fournir des informations sur la production et l’histoire de l’exploitation agricole, de vendre des produits agricoles locaux à petite échelle.",http://data.europa.eu/esco/skill/e06f2d35-a160-46c2-89f1-9cae9c93c8b8,vendre des biens ou des services
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8570573a-937b-406a-b4b2-1def0387d0d1,entretenir des systèmes de concentration d’énergie solaire,released,skill/competence,sector-specific," ","Effectuer des travaux d’entretien courant ainsi que des réparations sur les systèmes utilisant des matériaux réfléchissants, tels que des lentilles et des miroirs, et des systèmes de suivi permettant de concentrer la lumière solaire sur un faisceau, qui alimentent une centrale électrique grâce à la production de chaleur.",http://data.europa.eu/esco/skill/ec0401f1-f690-46be-934b-f6f5611085f5,"assurer la maintenance d’équipements électriques, électroniques et de précision"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/85947873-e99a-4b08-a4e3-743942710fea,gérer des projets de pêcherie,released,skill/competence,sector-specific," ",Consulter les contractants des secteurs public et privé dans des projets de pêche tels que les efforts de restauration. Examiner les plans proposés et fournir une expertise. Préparer les demandes de subventions pour les programmes de pêche. Fournir une assistance technique aux projets de pêche citoyenne. Étudier l’impact des changements environnementaux sur les eaux. Résoudre les plaintes du public. Préparer les prescriptions pour identifier les problèmes de pêche et recommander des solutions.,http://data.europa.eu/esco/skill/cd5efa8c-e44d-4cbc-91c6-796018dbed68 | http://data.europa.eu/esco/skill/190f64e1-b7b6-4c53-b20b-80f9215ef6ca,"assurer la gestion de projets | diriger, superviser et coordonner des projets"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/85f73cdf-fb6f-434d-8fff-fcd723834a90,réaliser une restauration environnementale,released,skill/competence,sector-specific," ","Mener des activités qui garantissent l’élimination des sources de pollution et de contamination de l’environnement, dans le respect des réglementations en matière d’assainissement.",http://data.europa.eu/esco/skill/0d75a128-bd88-4c1b-b70d-8e963aeb490c | http://data.europa.eu/esco/skill/089ee650-297e-4716-87d1-440743b70a0d | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,adopter des stratégies de réduction de la pollution | assurer la conformité à une législation environnementale | se conformer aux lois et aux normes en matière de protection de l’environnement
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8604cb5f-9e1f-427c-ba23-3c4a6853fe95,concevoir des réseaux collecteurs pour parc d’éoliennes,released,skill/competence,sector-specific," ","Concevoir des systèmes qui permettent d’interconnecter des éoliennes individuelles sur un parc éolien et de procéder à la collecte et au transfert de l’énergie vers une sous-station, ce qui permettra de transmettre l’énergie électrique générée, en veillant à ce que le système relie les turbines entre elles et à la sous-station d’une manière sûre et efficace.",http://data.europa.eu/esco/skill/c34b06c4-d164-4e49-a784-89d47de42ec2,"concevoir des matériaux, systèmes ou produits industriels"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8614b988-b907-473e-a701-47b525959dc8,donner des conseils en matière d’efficacité énergétique des systèmes de chauffage,released,skill/competence,cross-sector," ","Fournir des informations et des conseils aux clients sur la manière de conserver un système de chauffage économe en énergie à leur domicile ou dans leur bureau, ainsi que sur les alternatives possibles.",http://data.europa.eu/esco/skill/62afcfdd-a2a6-4143-bafb-59c77e15a01c | http://data.europa.eu/esco/skill/8bc75dce-beba-40f9-93fc-66c9708ed74b | http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d,prodiguer des conseils concernant des produits et services | donner des conseils en amélioration de l’efficacité | conseiller d’autres personnes
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/862920c8-f2d0-4058-8fb8-9f06fbfc2446,élaborer des programmes de recyclage,released,skill/competence,sector-specific," ",Élaborer et coordonner des programmes de recyclage ; collecter et traiter des matériaux recyclables afin de réduire les déchets.,http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c,élaborer des politiques et procédures opérationnelles
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/86df7af2-f9f3-4c06-a500-7f1fba9e78fe,suivre les procédures en matière de santé et de sécurité dans une construction,released,skill/competence,cross-sector," ","Appliquer les procédures de santé et de sécurité pertinentes dans le domaine de la construction afin de prévenir les accidents, la pollution et d’autres risques.",http://data.europa.eu/esco/skill/5bcec244-3efe-45ac-8891-0ab4a91e9c48,se conformer aux procédures en matière de santé et de sécurité
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/86f0bb12-6491-4be7-8306-c88900e91a63,obligations vertes,released,knowledge,sector-specific," ","Les instruments financiers échangés sur les marchés financiers qui visent à lever des capitaux pour des projets présentant des bénéfices environnementaux particuliers.
	",http://data.europa.eu/esco/isced-f/0412,"finance, banque et assurances"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/87af00b5-30fa-41c8-bfa5-357f22c8d589,remplacer des composants défectueux,released,skill/competence,cross-sector," ",Retirer les pièces défectueuses et les remplacer par des composants fonctionnels.,http://data.europa.eu/esco/skill/e487f6f8-854d-4210-9658-4196f07cc209 | http://data.europa.eu/esco/skill/a4cf0e8a-54f6-4fd5-8650-1c82ea86cfd2 | http://data.europa.eu/esco/skill/ade18380-76dc-4263-8c95-f61c0a887fc4,réparer des composants électroniques | travailler avec des machines et de l’équipement spécialisé | remplacer un équipement défectueux
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/885808f7-f42b-406e-95f2-28efcd45ddda,assurer la gestion énergétique d’installations,released,skill/competence,cross-sector," ",Contribuer à l’élaboration de stratégies efficaces de gestion de l’énergie et veiller à ce que ces stratégies soient durables pour les bâtiments. Examiner les bâtiments et les installations afin de déterminer les domaines dans lesquels on peut faire des améliorations en matière d’efficacité énergétique.,http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/b2c688b0-9106-466d-8b88-eafdfe608e7d,adopter des stratégies de réduction de l’incidence négative de sa consommation | concevoir des structures ou des installations
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/88de7361-2054-4402-8e1a-a6feb61d8ba9,effectuer des études environnementales dans un aéroport,released,skill/competence,sector-specific," ","Préparation et conduite des études environnementales, de la modélisation de la qualité de l’air et des études sur l’aménagement du territoire.",http://data.europa.eu/esco/skill/7eafec38-621a-4b6e-9298-bfe70ec0b253,réaliser des études universitaires ou de marché
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/89a94a26-29d4-4cd7-9e9d-faebc300c1b1,réaliser un contrôle de l’érosion,released,skill/competence,sector-specific," ",Gérer les processus et les projets de contrôle de l’érosion. Planifier les mesures de contrôle de l’érosion pour contrôler ou empêcher l’érosion et éviter la pollution de l’eau ou la perte de sol.,http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,se conformer aux lois et aux normes en matière de protection de l’environnement
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/89f5fa96-ae45-4906-902c-d50ca51009c6,identifier de nouvelles opportunités de recyclage,released,skill/competence,cross-sector," ","Recherche d’idées et de possibilités pour améliorer la collecte, le traitement et le recyclage des déchets.",http://data.europa.eu/esco/skill/bdcf429c-5ccf-4c3d-bb61-4c987573a35e | http://data.europa.eu/esco/skill/22c45bf7-e52b-475f-847b-c32a87f65a5d | http://data.europa.eu/esco/skill/cbe1b24e-00f3-4b17-94e9-1fcd34a11c3e,faire preuve d’esprit d’entreprise | économie circulaire | identifier des opportunités
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8a5d67b6-4abf-4fae-bedf-78c8882d7d47,types de moteurs de véhicules,released,knowledge,cross-sector," ","Types de moteurs automobiles utilisés dans les voitures de route et de course, notamment en utilisant les technologies émergentes telles que les hybrides et les moteurs électriques, et leur mode de fonctionnement.",http://data.europa.eu/esco/isced-f/0716,"véhicules à moteur, bateaux et aéronefs"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8abdc43c-2bfd-417c-97c2-27fcdaf53171,promouvoir la sensibilisation à l'environnement,released,skill/competence,cross-sector," ","Promouvoir la durabilité et sensibiliser à l’incidence environnementale de l’activité humaine et industrielle sur la base de l’empreinte carbone des processus d’entreprise et d’autres pratiques.
    ",http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd | http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4,prodiguer des conseils relatifs à des questions environnementales | adopter des stratégies de réduction de l’incidence négative de sa consommation
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8bcf4ef0-edda-4f6a-a1ce-7defb1d324d6,appliquer des procédés de traitement de l’eau,released,skill/competence,sector-specific," ","Effectuer des opérations telles que le filtrage, la stérilisation et la déchloruration, afin d’assainir l’eau destinée à la consommation et à la production de denrées alimentaires au moyen de différentes procédures et technologies telles que la microfiltration, l’osmose inverse, l’ozonation, la filtration du carbone ou la lumière ultraviolette (UV).",http://data.europa.eu/esco/skill/d3b2c894-33fb-47c4-aff0-27935a082bf6,"exploiter des équipements ou systèmes de traitement de pétrole, de produits chimiques ou d’eau"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8bdd25f8-4b6e-40fe-a2cf-c1badc594114,géologie,released,knowledge,cross-sector," ","Terre solide, types de roche, structures et processus par lesquels elles sont modifiées.",http://data.europa.eu/esco/skill/944e06e8-7b12-4064-9e72-d80cd6d0cbba | http://data.europa.eu/esco/isced-f/0532,sciences de la Terre | sciences de la terre
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8be4540d-db79-4213-8820-bda0d3fb74a7,aéroponie,released,knowledge,sector-specific," ","La culture de végétaux sans utilisation d’un agrégat tel que le sol. Les racines des végétaux sont directement exposées à l’air ou à la brume environnants et irriguées par des solutions de nutriments.
   ",http://data.europa.eu/esco/isced-f/0812,horticulture
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8c609e7c-5002-41a7-b629-0b98f132afb0,réglementation sur le déversement de matières premières en mer,released,knowledge,occupation-specific," ",Connaître la réglementation environnementale en matière de déversement de matières premières en mer; garantir l’utilisation d’une désinfection chimique et d’une déchloration pour produire un effluent propre et sûr permettant le déversement en mer.,http://data.europa.eu/esco/isced-f/0712,technologie de la protection de l’environnement
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8c7707b3-cd9b-405a-b2e5-9df24172d4f9,surveiller des terrains,released,skill/competence,occupation-specific," ","Surveiller les terrains pendant les événements spéciaux pour assurer la protection du système, signaler l’état des terrains et la perte d’eau ou de plantes dues à un dysfonctionnement du système.",http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,surveiller les conditions environnementales
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8ca08a35-2d2e-46f5-b440-8fc8ce736287,utiliser des techniques agricoles de pointe,released,skill/competence,sector-specific," ","Utilisation de technologies et d’équipements modernes à l'aide de systèmes de positionnement de haute précision, des systèmes de cartographie et/ou des systèmes de direction automatisés pour les activités agricoles.",http://data.europa.eu/esco/skill/64acded2-d944-4f85-a703-cfe9375f706a,exploiter des équipements agricoles ou sylvicoles
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8dcdd2f0-1784-488f-9821-82a09c4f2cee,examiner des plaintes concernant une mauvaise gestion des déchets,released,skill/competence,cross-sector," ",Répondre aux accusations et aux plaintes concernant le traitement et l’élimination des déchets industriels inappropriés et enquêter sur celles-ci.,http://data.europa.eu/esco/skill/81f29457-6d0d-4f46-9e0a-7295c7c6f090,répondre aux plaintes
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8df12fb1-7f41-4068-8d05-007e8fec8f33,assurer la conservation de forêts,released,skill/competence,sector-specific,assurer la préservation de forêts,"Œuvrer en faveur de la conservation et de la restauration des structures forestières, de la biodiversité et des fonctions écologiques.",http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,se conformer aux lois et aux normes en matière de protection de l’environnement
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8df86db8-dfcd-414b-854f-ad1cdb18d733,communiquer sur l’incidence d’une exploitation minière sur l’environnement,released,skill/competence,sector-specific," ","Préparer des conférences, des présentations, des consultations avec les parties prenantes et des auditions publiques sur les questions environnementales liées à l’exploitation minière.",http://data.europa.eu/esco/skill/e541c69c-ea80-4b17-87cb-4001d0b9d303 | http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd,évaluer l’incidence sur l’environnement | prodiguer des conseils relatifs à des questions environnementales
